user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,sign_up_date,sessions_count,first_session_start,last_session_start,median_session_duration_sec,median_page_clicks,pct_cancellation_sessions,pct_low_click_sessions,pct_sessions_flight_discount_offered,pct_sessions_hotel_discount_offered,flight_trips_count,total_flight_base_fare_usd,seats_sum,checked_bags_sum,discounted_flight_trips,average_flight_discount,total_distance_km,total_savings_usd,discount_flight_proportion,ADS_per_km,scaled_ADS_per_km,bargain_index,hotel_trips_count,total_hotel_cost_est_usd,median_hotel_nights,median_hotel_rate,tenure_days,age_years,total_travel_spend_est_usd
538638,1985-03-04,F,True,False,canada,toronto,YKZ,2023-01-18,8,2023-01-18 03:10:00,2023-04-26 19:33:00,66.5,9.0,0.0,0.0,25.0,25.0,2,1398.1699999999998,4.0,1.0,1.0,0.1,2936.2332928929654,127.25999999999999,0.5,0.04334124277795899,0.2518983816147055,0.012594919080735276,2,1259.0,2.0,173.5,98,38.1,2657.17
538641,1987-05-21,M,True,False,canada,toronto,YYZ,2023-01-18,9,2023-01-18 18:23:00,2023-07-19 16:27:00,224.0,23.0,22.22,0.0,33.33,33.33,3,682.55,3.0,1.0,2.0,,4732.795514960225,0.0,0.6666666666666666,0.0,0.0,0.0,3,1620.0,2.0,309.0,182,36.2,2302.55
538666,1991-01-13,M,True,False,usa,new york,LGA,2023-01-18,8,2023-01-18 16:37:00,2023-03-22 21:49:00,152.5,20.5,12.5,0.0,12.5,25.0,3,753.49,3.0,1.0,1.0,,4611.5965374463,0.0,0.3333333333333333,0.0,0.0,0.0,2,396.0,1.0,198.0,63,32.2,1149.49
538677,1966-05-26,F,True,False,usa,knoxville,TYS,2023-01-18,8,2023-01-18 18:39:00,2023-07-18 13:12:00,38.0,5.0,0.0,0.0,25.0,12.5,1,171.12,1.0,0.0,0.0,,1040.2385560518135,0.0,0.0,0.0,0.0,0.0,1,96.0,1.0,96.0,181,57.1,267.12
538680,1983-06-13,F,True,False,usa,tulsa,TUL,2023-01-18,8,2023-01-18 18:44:00,2023-06-25 18:41:00,73.5,10.0,0.0,0.0,12.5,25.0,3,752.33,3.0,3.0,1.0,0.25,4383.389136016776,89.8775,0.3333333333333333,0.020504111592901483,0.11916946067189887,0.009930788389324905,2,217.0,1.0,108.5,158,40.0,969.33
538681,2006-01-04,F,False,False,usa,new york,LGA,2023-01-18,9,2023-01-18 15:25:00,2023-07-11 21:49:00,97.0,13.0,0.0,0.0,11.11,0.0,1,251.45,4.0,2.0,0.0,,344.76816909130537,0.0,0.0,0.0,0.0,0.0,1,0.0,,152.0,174,17.5,251.45
538691,1972-06-25,F,True,False,canada,montreal,YMX,2023-01-18,8,2023-01-18 19:21:00,2023-05-06 21:14:00,144.5,19.5,0.0,0.0,25.0,0.0,3,684.1800000000001,3.0,2.0,0.0,,3897.7371131187074,0.0,0.0,0.0,0.0,0.0,4,2540.0,3.0,146.0,108,50.9,3224.1800000000003
538696,1999-04-04,F,False,True,usa,shreveport,BAD,2023-01-18,8,2023-01-18 21:24:00,2023-06-07 19:51:00,73.5,10.0,0.0,0.0,37.5,25.0,0,0.0,,,,,,,,,,,2,290.0,2.0,72.5,140,24.2,290.0
538703,1971-01-11,M,True,True,usa,el paso,BIF,2023-01-18,8,2023-01-18 23:10:00,2023-07-16 07:52:00,107.0,14.5,0.0,12.5,25.0,12.5,3,3347.53,7.0,2.0,1.0,0.1,8156.959330888746,170.07100000000003,0.3333333333333333,0.02084980359727622,0.12117861525210451,0.00403928717507015,2,846.0,1.0,302.0,179,52.5,4193.530000000001
538714,1985-01-10,F,True,False,usa,norfolk,ORF,2023-01-18,8,2023-01-18 21:50:00,2023-07-17 20:54:00,101.5,13.5,0.0,0.0,25.0,0.0,3,2306.66,6.0,1.0,1.0,0.1,6147.161268484541,78.64600000000002,0.3333333333333333,0.0127938729057272,0.0743577173374417,0.0024785905779147236,3,1460.0,2.0,120.0,180,38.5,3766.66
538780,1976-11-14,F,True,True,usa,los angeles,LAX,2023-01-18,9,2023-01-18 09:02:00,2023-06-16 19:38:00,118.0,16.0,0.0,0.0,11.11,11.11,3,1608.62,3.0,1.0,0.0,,9631.494326459528,0.0,0.0,0.0,0.0,0.0,3,2236.0,2.0,156.0,149,46.6,3844.62
538788,1997-04-08,F,False,False,usa,st. louis,STL,2023-01-18,8,2023-01-18 19:36:00,2023-05-26 07:26:00,67.5,9.0,0.0,0.0,0.0,25.0,2,798.08,2.0,2.0,0.0,,4178.00291466611,0.0,0.0,0.0,0.0,0.0,2,562.0,1.5,173.0,128,26.1,1360.08
538814,1977-08-14,F,True,True,usa,st. petersburg,SPG,2023-01-18,8,2023-01-18 12:38:00,2023-07-15 11:08:00,94.0,12.5,0.0,0.0,50.0,25.0,1,316.59,1.0,0.0,1.0,0.1,1644.5679481475288,31.659,1.0,0.019250648801505146,0.11188436157622736,0.011188436157622737,1,76.0,2.0,38.0,178,45.9,392.59
538883,1986-05-27,F,True,False,usa,new york,JFK,2023-01-18,9,2023-01-18 10:58:00,2023-07-16 18:54:00,53.0,7.0,0.0,0.0,22.22,11.11,2,533.9399999999999,2.0,1.0,0.0,,3027.4009109538656,0.0,0.0,0.0,0.0,0.0,2,816.0,4.0,198.0,179,37.1,1349.94
538915,1983-07-22,F,True,False,usa,indianapolis,IND,2023-01-18,8,2023-01-18 19:14:00,2023-05-31 20:03:00,131.0,18.0,0.0,0.0,0.0,12.5,4,1468.22,4.0,0.0,0.0,,8137.4525314138455,0.0,0.0,0.0,0.0,0.0,3,775.0,1.0,267.0,133,39.9,2243.2200000000003
538919,1999-11-03,F,True,True,usa,riverside,RIV,2023-01-18,8,2023-01-18 22:43:00,2023-03-24 05:07:15,83.5,11.5,12.5,0.0,12.5,25.0,1,4280.56749999999,4.0,3.0,1.0,,9522.538348333337,0.0,1.0,0.0,0.0,0.0,0,0.0,,,65,23.4,4280.56749999999
538944,1972-06-13,F,True,False,usa,houston,HOU,2023-01-18,8,2023-01-18 15:40:00,2023-06-14 11:51:00,136.0,18.5,0.0,0.0,25.0,0.0,5,1934.61,5.0,4.0,1.0,0.05,10951.653840940016,15.4825,0.2,0.001413713419440135,0.00821647233902256,8.216472339022562e-05,4,2617.0,2.0,187.0,147,51.0,4551.61
538976,1975-01-21,F,False,False,usa,phoenix,PHX,2023-01-18,8,2023-01-18 19:41:00,2023-07-13 23:21:00,150.5,20.0,0.0,0.0,12.5,12.5,3,1693.0100000000002,3.0,2.0,0.0,,9506.100315398635,0.0,0.0,0.0,0.0,0.0,5,2074.0,3.0,117.0,176,48.5,3767.01
539008,1983-10-28,M,False,False,usa,philadelphia,PHL,2023-01-18,8,2023-01-18 13:32:00,2023-06-11 18:20:00,90.0,11.5,0.0,0.0,0.0,0.0,3,871.75,3.0,0.0,0.0,,4839.165774513773,0.0,0.0,0.0,0.0,0.0,3,1252.0,2.0,180.0,144,39.6,2123.75
539010,1983-05-10,F,True,True,usa,san francisco,SFO,2023-01-18,8,2023-01-18 21:30:00,2023-06-16 14:51:00,58.0,7.5,0.0,0.0,25.0,0.0,2,1167.0,2.0,1.0,0.0,,7064.448720804773,0.0,0.0,0.0,0.0,0.0,3,4044.0,4.0,297.0,149,40.1,5211.0
539012,1978-07-18,F,True,True,usa,new york,LGA,2023-01-18,8,2023-01-18 11:03:00,2023-07-07 20:40:00,134.5,18.0,0.0,0.0,0.0,12.5,3,2175.39,5.0,4.0,0.0,,6755.101696582097,0.0,0.0,0.0,0.0,0.0,3,2999.0,3.0,317.0,170,45.0,5174.389999999999
539093,1970-11-18,F,True,False,usa,miami,TNT,2023-01-18,8,2023-01-18 13:22:00,2023-07-05 17:15:00,136.5,18.5,0.0,0.0,12.5,12.5,3,1301.93,3.0,1.0,0.0,,7510.801671623043,0.0,0.0,0.0,0.0,0.0,3,1325.0,2.0,110.0,168,52.6,2626.9300000000003
539105,1978-07-08,M,True,True,usa,los angeles,LAX,2023-01-18,9,2023-01-18 19:14:00,2023-06-13 19:57:00,42.0,6.0,0.0,0.0,22.22,0.0,1,344.83,1.0,1.0,1.0,0.15,1994.349248958648,51.7245,1.0,0.025935527604810445,0.15073673506422064,0.022610510259633097,1,64.0,1.0,64.0,146,44.9,408.83
539135,1967-06-14,M,False,False,usa,indianapolis,IND,2023-01-19,8,2023-01-19 19:35:00,2023-06-22 18:24:00,129.5,17.5,0.0,0.0,12.5,25.0,5,1405.2,6.0,1.0,0.0,,7327.145033584333,0.0,0.0,0.0,0.0,0.0,4,1466.0,2.0,152.0,154,56.0,2871.2
539140,1987-12-21,F,True,False,usa,riverside,RIV,2023-01-19,9,2023-01-19 21:40:00,2023-07-19 22:35:00,143.0,19.0,0.0,0.0,22.22,11.11,3,1945.63,3.0,1.0,1.0,0.05,11071.235935023324,30.451,0.3333333333333333,0.002750460759640188,0.015985619461757937,0.00026642699102929893,3,862.75,1.0,100.0,181,35.6,2808.38
539146,1987-11-19,F,False,True,usa,tacoma,TCM,2023-01-19,8,2023-01-19 19:04:00,2023-06-25 20:10:00,77.5,10.0,0.0,0.0,12.5,0.0,1,192.71,1.0,0.0,0.0,,1087.9657004685089,0.0,0.0,0.0,0.0,0.0,1,404.0,1.0,404.0,157,35.6,596.71
539209,1975-06-24,M,True,False,usa,houston,IAH,2023-01-19,8,2023-01-19 20:58:00,2023-07-08 12:55:00,107.5,14.5,0.0,0.0,37.5,12.5,4,1869.76,5.0,4.0,2.0,0.05,8877.975417419972,44.5195,0.5,0.005014600503696575,0.029144751519857987,0.0007286187879964497,3,1642.0,2.0,208.0,170,48.0,3511.76
539221,1970-06-26,F,True,True,usa,new york,JFK,2023-01-19,8,2023-01-19 21:28:00,2023-07-18 17:52:00,122.5,16.0,0.0,0.0,0.0,12.5,3,1328.76,3.0,2.0,0.0,,7371.117121335579,0.0,0.0,0.0,0.0,0.0,6,8087.5,2.5,139.5,180,53.1,9416.26
539243,2003-07-18,F,False,False,usa,dallas,DAL,2023-01-19,8,2023-01-19 16:02:00,2023-07-05 11:13:00,117.5,16.0,0.0,0.0,25.0,37.5,3,604.13,3.0,1.0,0.0,,4095.021145610284,0.0,0.0,0.0,0.0,0.0,3,2915.0,6.0,147.0,167,20.0,3519.13
539267,1982-01-26,F,True,False,usa,philadelphia,PHL,2023-01-19,8,2023-01-19 20:09:00,2023-05-15 13:50:00,76.5,10.0,0.0,0.0,0.0,0.0,2,587.75,4.0,1.0,0.0,,2650.5724494395413,0.0,0.0,0.0,0.0,0.0,2,351.0,1.0,99.5,116,41.3,938.75
539283,1971-02-18,F,True,False,usa,las vegas,LSV,2023-01-19,8,2023-01-19 13:34:00,2023-07-16 06:15:00,106.0,14.0,0.0,0.0,12.5,12.5,1,240.17,1.0,0.0,0.0,,1391.0151379161746,0.0,0.0,0.0,0.0,0.0,2,1338.0,3.0,353.0,178,52.4,1578.17
539300,1983-08-13,F,False,False,usa,new york,JFK,2023-01-19,9,2023-01-19 11:12:00,2023-06-27 05:34:00,84.0,11.0,0.0,0.0,33.33,11.11,3,1406.84,3.0,3.0,1.0,0.25,8207.206310203002,175.79,0.3333333333333333,0.02141898148477906,0.12448666503386469,0.010373888752822056,1,161.0,1.0,161.0,159,39.9,1567.84
539304,2006-05-01,F,False,False,usa,san jose,SJC,2023-01-19,8,2023-01-19 10:12:00,2023-07-16 19:43:00,100.5,13.5,0.0,0.0,25.0,0.0,0,0.0,,,,,,,,,,,2,2232.0,3.5,171.5,178,17.2,2232.0
539307,1985-10-08,F,False,True,usa,new york,LGA,2023-01-19,8,2023-01-19 19:19:00,2023-06-21 20:05:00,86.5,11.5,0.0,0.0,12.5,12.5,0,0.0,,,,,,,,,,,0,0.0,,,153,37.7,0.0
539315,1969-08-15,F,True,True,canada,vancouver,YVR,2023-01-19,9,2023-01-19 08:34:00,2023-06-06 09:14:00,101.0,13.0,0.0,0.0,22.22,11.11,3,1524.48,4.0,2.0,0.0,,7080.215402139787,0.0,0.0,0.0,0.0,0.0,3,1530.0,3.0,177.0,138,53.8,3054.48
539317,1985-02-13,F,False,True,usa,wichita,ICT,2023-01-19,9,2023-01-19 23:31:00,2023-07-13 19:25:00,136.0,18.0,0.0,0.0,11.11,22.22,4,1306.77,5.0,1.0,0.0,,6380.620860361274,0.0,0.0,0.0,0.0,0.0,5,3798.0,3.0,129.0,175,38.4,5104.77
539320,1983-03-12,F,False,False,usa,birmingham,BHM,2023-01-19,9,2023-01-19 16:45:00,2023-06-22 13:36:00,107.0,14.0,0.0,0.0,22.22,0.0,3,931.9200000000001,3.0,1.0,1.0,0.3999999999999999,5611.105312596572,100.53999999999998,0.3333333333333333,0.01791803831845646,0.10413925777930844,0.013885234370574455,5,4100.0,2.0,134.0,154,40.3,5031.92
539337,1995-08-20,F,False,True,usa,los angeles,LAX,2023-01-19,8,2023-01-19 15:58:00,2023-05-18 16:23:00,52.5,7.0,0.0,0.0,12.5,37.5,3,1022.44,3.0,2.0,0.0,,5790.411457159604,0.0,0.0,0.0,0.0,0.0,1,1862.25,3.0,620.75,119,27.7,2884.69
539338,1986-01-06,F,False,False,usa,new york,LGA,2023-01-19,8,2023-01-19 07:02:00,2023-07-18 16:52:00,81.5,11.0,0.0,0.0,12.5,12.5,3,1477.6299999999999,3.0,1.0,0.0,,8085.736776294195,0.0,0.0,0.0,0.0,0.0,2,687.0,2.5,151.0,180,37.5,2164.63
539384,1992-01-10,F,False,False,usa,new york,JFK,2023-01-19,8,2023-01-19 03:14:00,2023-06-23 06:27:00,104.5,14.0,0.0,0.0,25.0,25.0,2,525.87,2.0,0.0,0.0,,2832.6893407186326,0.0,0.0,0.0,0.0,0.0,2,470.0,1.5,166.5,155,31.4,995.87
539414,1987-10-26,F,True,True,usa,fort worth,FTW,2023-01-19,8,2023-01-19 20:53:00,2023-07-14 07:15:00,70.0,9.5,0.0,0.0,37.5,25.0,2,458.41999999999996,2.0,0.0,1.0,0.15,2558.917153498398,7.597499999999999,0.5,0.002969029298042398,0.017255935160305633,0.0012941951370229225,3,3443.0,6.0,145.0,176,35.7,3901.42
539426,1955-07-09,F,True,False,canada,toronto,YKZ,2023-01-19,9,2023-01-19 12:26:00,2023-06-09 04:39:00,82.0,11.0,0.0,0.0,0.0,11.11,2,640.38,2.0,1.0,0.0,,5440.968778265087,0.0,0.0,0.0,0.0,0.0,3,3062.0,5.0,182.0,141,67.9,3702.38
539453,2005-08-01,F,False,True,usa,philadelphia,PNE,2023-01-19,8,2023-01-19 14:51:00,2023-06-15 18:35:00,26.0,3.5,0.0,0.0,12.5,25.0,0,0.0,,,,,,,,,,,1,1024.0,8.0,128.0,147,17.9,1024.0
539460,1975-07-18,M,False,False,canada,toronto,YTZ,2023-01-19,8,2023-01-19 22:50:00,2023-06-19 19:20:00,125.5,17.0,0.0,0.0,0.0,0.0,3,919.68,3.0,3.0,0.0,,4840.177786343125,0.0,0.0,0.0,0.0,0.0,3,263.0,1.0,95.0,151,47.9,1182.6799999999998
539493,2006-09-15,F,False,False,usa,richmond,RIC,2023-01-19,9,2023-01-19 20:47:00,2023-05-21 18:39:00,112.0,15.0,0.0,0.0,11.11,0.0,0,0.0,,,,,,,,,,,0,0.0,,,122,16.7,0.0
539510,1979-08-08,F,False,True,usa,tulsa,TUL,2023-01-19,10,2023-01-19 04:40:00,2023-07-10 19:51:00,83.0,11.5,0.0,0.0,0.0,20.0,3,905.1,3.0,2.0,0.0,,4795.497838825943,0.0,0.0,0.0,0.0,0.0,4,2525.0,4.0,155.0,172,43.9,3430.1
539519,1983-04-08,F,True,False,usa,corpus christi,CRP,2023-01-19,8,2023-01-19 16:15:00,2023-05-26 12:43:00,117.0,15.5,0.0,0.0,0.0,0.0,2,916.32,2.0,1.0,0.0,,5042.215374328523,0.0,0.0,0.0,0.0,0.0,3,1389.0,3.0,174.0,127,40.1,2305.32
539528,1987-08-04,F,True,True,usa,boston,BOS,2023-01-19,8,2023-01-19 12:54:00,2023-06-29 18:57:00,154.5,16.0,12.5,0.0,50.0,25.0,4,4175.97,8.0,2.0,2.0,0.22499999999999998,12079.460436133912,665.0664999999999,0.5,0.05505763303885265,0.31999379272705836,0.03599930168179406,3,2636.0,2.0,276.0,161,35.9,6811.97
539542,1942-01-26,F,False,False,usa,san antonio,SKF,2023-01-19,8,2023-01-19 19:46:00,2023-06-13 22:43:00,64.5,8.5,0.0,0.0,0.0,25.0,1,2252.99,1.0,0.0,0.0,,11539.139793378821,0.0,0.0,0.0,0.0,0.0,1,6996.0,11.0,318.0,145,81.4,9248.99
539558,1985-02-28,M,False,True,usa,new york,LGA,2023-01-19,8,2023-01-19 09:25:00,2023-07-20 18:19:00,127.0,17.0,0.0,0.0,0.0,25.0,4,1165.43,6.0,1.0,0.0,,5694.860327827711,0.0,0.0,0.0,0.0,0.0,4,2892.0,2.0,115.5,182,38.4,4057.4300000000003
539566,1958-06-15,F,True,False,canada,quebec,YQB,2023-01-19,8,2023-01-19 20:45:00,2023-07-20 19:00:00,67.5,9.0,0.0,0.0,37.5,25.0,2,4934.79749999999,3.0,1.0,1.0,0.15,19469.382261395516,98.1345,0.5,0.005040452680133775,0.029295003819708055,0.002197125286478104,2,800.0,4.0,128.0,182,65.1,5734.79749999999
539611,1985-08-26,F,True,False,usa,new york,JFK,2023-01-19,8,2023-01-19 20:47:00,2023-07-13 21:40:00,68.5,9.0,0.0,0.0,0.0,0.0,3,990.33,3.0,2.0,0.0,,6779.662857503644,0.0,0.0,0.0,0.0,0.0,3,835.0,3.0,94.0,175,37.9,1825.33
539625,1977-08-01,F,True,False,usa,winston-salem,INT,2023-01-19,8,2023-01-19 08:42:00,2023-06-17 19:11:00,82.5,11.0,0.0,0.0,25.0,25.0,2,661.26,2.0,1.0,0.0,,3798.4815312266305,0.0,0.0,0.0,0.0,0.0,2,442.0,1.5,158.0,149,45.9,1103.26
539627,1973-06-24,F,False,False,usa,new york,JFK,2023-01-19,8,2023-01-19 20:19:00,2023-05-31 16:56:00,96.0,13.0,0.0,0.0,25.0,0.0,2,500.84,2.0,0.0,1.0,0.1,3427.04787194956,47.494,0.5,0.013858575011087277,0.080545743338818,0.0040272871669409,2,474.0,1.5,130.5,132,49.9,974.8399999999999
539637,1964-08-07,M,True,False,usa,indianapolis,IND,2023-01-19,8,2023-01-19 18:40:00,2023-07-13 18:06:00,102.0,14.0,0.0,0.0,25.0,75.0,2,402.59000000000003,2.0,1.0,0.0,,2380.907914388623,0.0,0.0,0.0,0.0,0.0,4,5513.0,4.5,220.5,175,58.9,5915.59
539648,1980-08-28,F,False,False,usa,new york,LGA,2023-01-19,8,2023-01-19 18:31:00,2023-03-30 17:58:00,102.0,14.0,0.0,0.0,0.0,12.5,3,868.57,3.0,3.0,0.0,,7482.32923921953,0.0,0.0,0.0,0.0,0.0,4,1892.0,3.0,128.0,70,42.6,2760.57
539656,1957-09-06,F,True,False,usa,new orleans,NBG,2023-01-19,10,2023-01-19 22:48:00,2023-07-18 20:36:00,39.0,5.0,0.0,0.0,20.0,30.0,0,0.0,,,,,,,,,,,1,680.0,4.0,170.0,180,65.9,680.0
539669,2005-12-05,F,False,False,canada,montreal,YMX,2023-01-19,8,2023-01-19 18:44:00,2023-06-06 18:13:00,98.0,13.0,0.0,0.0,12.5,12.5,1,596.67,1.0,0.0,1.0,0.05,3483.722142326174,29.8335,1.0,0.008563685271431946,0.04977195673836149,0.0024885978369180747,2,920.0,1.5,100.0,138,17.5,1516.67
539671,1978-08-25,F,True,False,canada,calgary,YYC,2023-01-19,8,2023-01-19 20:27:00,2023-06-19 21:50:00,68.5,9.0,0.0,0.0,12.5,0.0,1,549.43,1.0,1.0,0.0,,2857.871618935669,0.0,0.0,0.0,0.0,0.0,1,312.0,3.0,104.0,151,44.8,861.43
539710,1972-08-20,F,False,False,usa,los angeles,LAX,2023-01-19,8,2023-01-19 18:45:00,2023-07-11 21:25:00,153.0,20.5,0.0,0.0,12.5,12.5,4,1594.4499999999998,4.0,1.0,0.0,,11210.934704046158,0.0,0.0,0.0,0.0,0.0,4,12436.5,2.5,253.5,173,50.9,14030.95
539729,1989-04-22,F,False,False,usa,new orleans,MSY,2023-01-19,8,2023-01-19 19:32:00,2023-06-15 22:21:00,76.0,10.0,0.0,0.0,0.0,25.0,1,678.97,2.0,0.0,0.0,,1901.524946684511,0.0,0.0,0.0,0.0,0.0,1,1520.0,8.0,95.0,147,34.1,2198.9700000000003
539782,1986-07-07,F,True,False,usa,phoenix,LUF,2023-01-19,9,2023-01-19 19:17:00,2023-06-23 18:11:00,68.0,9.0,0.0,0.0,22.22,11.11,1,93.97,1.0,1.0,0.0,,558.8707141474806,0.0,0.0,0.0,0.0,0.0,0,0.0,,,155,37.0,93.97
539794,1981-07-26,M,True,True,usa,new york,LGA,2023-01-19,8,2023-01-19 21:56:00,2023-05-29 18:56:00,127.0,17.0,0.0,0.0,12.5,0.0,4,1588.58,4.0,2.0,1.0,0.5,8407.1800341666,331.74,0.25,0.03945912882224666,0.22933561783569584,0.02866695222946198,4,3235.0,2.5,213.5,130,41.8,4823.58
539855,1982-04-26,F,False,False,usa,chicago,MDW,2023-01-19,8,2023-01-19 19:37:00,2023-05-21 10:50:00,92.0,12.5,0.0,0.0,12.5,0.0,2,766.96,2.0,1.0,0.0,,5900.759137269179,0.0,0.0,0.0,0.0,0.0,2,831.0,3.0,138.5,122,41.1,1597.96
539864,1977-06-12,F,False,False,usa,little rock,LIT,2023-01-19,8,2023-01-19 15:21:00,2023-07-10 19:33:00,108.5,15.0,0.0,0.0,12.5,12.5,3,803.9100000000001,3.0,1.0,1.0,0.15,4480.097199843245,47.322,0.3333333333333333,0.010562717255700559,0.061390288132618986,0.003069514406630949,3,4508.0,5.0,160.0,172,46.1,5311.91
539866,2000-07-17,F,True,False,usa,chicago,MDW,2023-01-19,8,2023-01-19 12:19:00,2023-05-25 05:01:00,137.5,18.5,0.0,12.5,12.5,12.5,0,0.0,,,,,,,,,,,0,0.0,,,126,22.9,0.0
539868,1987-09-08,F,False,True,canada,victoria,YYJ,2023-01-19,8,2023-01-19 17:29:00,2023-06-19 15:07:00,78.0,10.5,0.0,0.0,0.0,50.0,3,1592.87,3.0,1.0,0.0,,9222.824972129323,0.0,0.0,0.0,0.0,0.0,2,109.0,1.0,364.875,151,35.8,1701.87
539883,1977-04-16,F,False,False,usa,new york,JFK,2023-01-19,9,2023-01-19 16:28:00,2023-07-04 16:16:00,97.0,13.0,0.0,0.0,22.22,0.0,4,559.11,4.0,5.0,1.0,0.1,3258.1820370324235,2.466,0.25,0.0007568637884475145,0.004398876247952433,0.00010997190619881084,4,1873.0,2.0,200.5,166,46.2,2432.11
539888,1999-01-12,F,False,False,usa,philadelphia,PNE,2023-01-19,8,2023-01-19 11:53:00,2023-05-17 11:37:00,57.5,7.5,0.0,0.0,0.0,12.5,0,0.0,,,,,,,,,,,1,1288.0,7.0,184.0,118,24.3,1288.0
539899,2003-02-11,M,False,False,usa,new york,LGA,2023-01-19,8,2023-01-19 20:09:00,2023-03-21 21:52:00,85.0,11.5,0.0,0.0,0.0,12.5,1,103.43,2.0,1.0,0.0,,296.65977976913564,0.0,0.0,0.0,0.0,0.0,0,0.0,,,61,20.1,103.43
539912,1968-02-17,F,True,False,usa,fresno,FAT,2023-01-19,9,2023-01-19 20:20:00,2023-06-08 10:53:00,127.0,17.0,0.0,0.0,11.11,11.11,5,2856.09,6.0,2.0,0.0,,13129.305962004955,0.0,0.0,0.0,0.0,0.0,4,2160.0,4.0,145.0,140,55.3,5016.09
539916,1985-08-21,F,False,False,usa,jacksonville,LRF,2023-01-19,8,2023-01-19 19:55:00,2023-07-07 02:54:00,84.5,11.5,0.0,0.0,25.0,12.5,2,1349.9,3.0,1.0,1.0,0.1,4519.274729592249,35.553,0.5,0.007866970283350701,0.04572266403940767,0.0022861332019703836,2,1848.0,9.5,101.5,169,37.9,3197.9
539917,1978-07-07,F,False,False,usa,new york,JFK,2023-01-19,8,2023-01-19 03:58:00,2023-07-01 17:14:00,90.5,12.0,0.0,0.0,0.0,0.0,4,2254.3199999999997,5.0,2.0,0.0,,9759.565276802325,0.0,0.0,0.0,0.0,0.0,3,816.0,2.5,192.0,163,45.0,3070.3199999999997
539919,1943-07-09,F,True,False,canada,vancouver,YVR,2023-01-19,8,2023-01-19 17:37:00,2023-07-13 16:44:00,156.5,21.0,12.5,0.0,12.5,37.5,1,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,3,3888.0,3.0,281.0,175,80.0,3888.0
539936,1970-08-01,F,False,False,usa,seattle,BFI,2023-01-19,9,2023-01-19 20:57:00,2023-06-03 15:16:00,122.0,16.0,0.0,0.0,0.0,11.11,2,1887.8500000000001,3.0,1.0,0.0,,7622.355054337822,0.0,0.0,0.0,0.0,0.0,2,901.0,2.5,134.5,135,52.8,2788.8500000000004
539953,1988-06-01,M,True,True,usa,new york,LGA,2023-01-19,8,2023-01-19 11:14:00,2023-07-11 04:15:00,88.0,12.0,0.0,0.0,50.0,12.5,2,593.39,2.0,0.0,0.0,,3349.1384091208865,0.0,0.0,0.0,0.0,0.0,2,920.0,2.5,166.0,173,35.1,1513.3899999999999
539962,2006-12-24,M,False,False,canada,windsor,YQG,2023-01-19,8,2023-01-19 21:41:00,2023-04-29 21:52:04,170.5,23.0,12.5,0.0,37.5,12.5,1,2436.82,1.0,0.0,1.0,,13756.627278912276,0.0,1.0,0.0,0.0,0.0,1,732.0,12.0,61.0,100,16.3,3168.82
540014,1980-12-27,F,False,True,usa,honolulu,HNL,2023-01-19,8,2023-01-19 21:41:00,2023-07-18 20:43:00,99.5,13.0,0.0,0.0,12.5,12.5,3,2876.58,3.0,0.0,0.0,,20577.336607316774,0.0,0.0,0.0,0.0,0.0,3,353.0,1.0,202.0,180,42.6,3229.58
540029,1960-09-26,F,True,True,usa,columbus,LCK,2023-01-19,8,2023-01-19 09:32:00,2023-05-26 13:38:00,75.0,10.0,0.0,0.0,12.5,12.5,2,5144.44749999999,6.0,3.0,1.0,0.15,10635.839318011693,129.582,0.5,0.012183523662354893,0.07081038051064839,0.005310778538298629,2,2820.0,5.0,117.5,127,62.7,7964.44749999999
540043,1991-10-14,M,False,False,usa,austin,AUS,2023-01-19,8,2023-01-19 15:07:00,2023-05-27 20:22:00,57.5,7.5,0.0,0.0,25.0,25.0,0,0.0,,,,,,,,,,,0,0.0,,,128,31.6,0.0
540094,1978-08-11,F,True,True,usa,chicago,MDW,2023-01-19,8,2023-01-19 19:55:00,2023-07-12 20:49:00,95.5,12.5,0.0,0.0,0.0,12.5,3,1032.78,3.0,3.0,0.0,,5551.252164105103,0.0,0.0,0.0,0.0,0.0,2,198.0,1.0,139.0,174,44.9,1230.78
540138,1976-02-26,M,True,True,usa,miami,TNT,2023-01-19,9,2023-01-19 14:04:00,2023-07-02 11:05:00,103.0,14.0,0.0,0.0,22.22,11.11,0,0.0,,,,,,,,,,,1,1098.0,6.0,183.0,164,47.3,1098.0
540147,1981-01-18,M,False,True,usa,el paso,ELP,2023-01-19,8,2023-01-19 12:19:00,2023-06-07 18:49:00,146.0,19.5,0.0,0.0,25.0,12.5,5,2992.3799999999997,9.0,4.0,1.0,0.2,9711.901345392942,225.954,0.2,0.02326568114359876,0.13521964419111387,0.005408785767644556,5,3302.0,1.0,186.0,139,42.4,6294.379999999999
540150,1989-04-06,F,False,True,usa,phoenix,PHX,2023-01-19,8,2023-01-19 09:53:00,2023-05-24 21:54:00,136.0,18.5,0.0,0.0,50.0,12.5,2,688.31,2.0,1.0,0.0,,3945.380974222983,0.0,0.0,0.0,0.0,0.0,2,924.0,3.0,132.0,125,34.1,1612.31
