user_id,cluster_k4_a,assigned_perk_final
540580,3,free_checked_bag
540597,1,one_night_free_hotel_with_flight
540605,0,exclusive_discounts
540614,2,one_night_free_hotel_with_flight
540622,3,one_night_free_hotel_with_flight
540642,1,one_night_free_hotel_with_flight
540652,1,no_cancellation_fees
540653,1,one_night_free_hotel_with_flight
540654,3,one_night_free_hotel_with_flight
540656,3,one_night_free_hotel_with_flight
540664,1,free_checked_bag
540666,1,free_checked_bag
540698,1,one_night_free_hotel_with_flight
540708,3,one_night_free_hotel_with_flight
540718,1,one_night_free_hotel_with_flight
540733,1,one_night_free_hotel_with_flight
540777,1,one_night_free_hotel_with_flight
540819,2,one_night_free_hotel_with_flight
540837,1,free_checked_bag
540857,1,no_cancellation_fees
540863,3,free_checked_bag
540924,1,one_night_free_hotel_with_flight
540941,1,free_checked_bag
540966,1,no_cancellation_fees
540973,3,one_night_free_hotel_with_flight
540974,1,one_night_free_hotel_with_flight
541001,1,free_checked_bag
541034,1,one_night_free_hotel_with_flight
541040,2,one_night_free_hotel_with_flight
541041,1,free_hotel_meal
541047,2,no_cancellation_fees
541061,0,free_checked_bag
541083,1,one_night_free_hotel_with_flight
541084,3,one_night_free_hotel_with_flight
541112,3,one_night_free_hotel_with_flight
541132,1,no_cancellation_fees
541150,1,one_night_free_hotel_with_flight
541162,2,free_checked_bag
541168,3,one_night_free_hotel_with_flight
541176,3,free_checked_bag
541193,1,no_cancellation_fees
541216,0,exclusive_discounts
541224,1,free_checked_bag
541235,3,one_night_free_hotel_with_flight
541236,1,no_cancellation_fees
541240,1,one_night_free_hotel_with_flight
541249,0,one_night_free_hotel_with_flight
541259,3,one_night_free_hotel_with_flight
541262,2,free_checked_bag
541282,2,one_night_free_hotel_with_flight
541289,3,one_night_free_hotel_with_flight
541326,1,one_night_free_hotel_with_flight
541352,1,free_checked_bag
541357,0,one_night_free_hotel_with_flight
541382,3,one_night_free_hotel_with_flight
541389,3,one_night_free_hotel_with_flight
541438,1,one_night_free_hotel_with_flight
541454,3,free_checked_bag
541497,1,no_cancellation_fees
541505,3,one_night_free_hotel_with_flight
541516,0,one_night_free_hotel_with_flight
541539,2,exclusive_discounts
541540,3,free_checked_bag
541612,3,free_checked_bag
541649,3,one_night_free_hotel_with_flight
541672,3,one_night_free_hotel_with_flight
541699,3,one_night_free_hotel_with_flight
541700,0,exclusive_discounts
541734,3,one_night_free_hotel_with_flight
541735,1,free_hotel_meal
541752,3,one_night_free_hotel_with_flight
541764,0,one_night_free_hotel_with_flight
541812,3,one_night_free_hotel_with_flight
541878,1,free_hotel_meal
541901,3,one_night_free_hotel_with_flight
541906,2,one_night_free_hotel_with_flight
541921,1,one_night_free_hotel_with_flight
541923,3,one_night_free_hotel_with_flight
541931,1,one_night_free_hotel_with_flight
541939,3,one_night_free_hotel_with_flight
541967,3,one_night_free_hotel_with_flight
541972,1,free_checked_bag
541980,1,one_night_free_hotel_with_flight
541988,1,no_cancellation_fees
541998,1,one_night_free_hotel_with_flight
541999,1,one_night_free_hotel_with_flight
542012,3,one_night_free_hotel_with_flight
542015,3,one_night_free_hotel_with_flight
542027,3,one_night_free_hotel_with_flight
542036,1,free_checked_bag
542056,2,no_cancellation_fees
542059,0,one_night_free_hotel_with_flight
542065,2,exclusive_discounts
542080,3,one_night_free_hotel_with_flight
542095,2,free_checked_bag
542142,2,free_checked_bag
542153,1,one_night_free_hotel_with_flight
542189,1,one_night_free_hotel_with_flight
542194,1,free_checked_bag
542196,0,one_night_free_hotel_with_flight
542208,3,one_night_free_hotel_with_flight
542230,1,one_night_free_hotel_with_flight
542254,1,one_night_free_hotel_with_flight
542267,1,no_cancellation_fees
542270,3,one_night_free_hotel_with_flight
542277,3,one_night_free_hotel_with_flight
542282,3,one_night_free_hotel_with_flight
542303,1,free_checked_bag
542316,1,one_night_free_hotel_with_flight
542326,1,one_night_free_hotel_with_flight
542334,3,free_checked_bag
542358,3,one_night_free_hotel_with_flight
542366,3,one_night_free_hotel_with_flight
542383,3,one_night_free_hotel_with_flight
542418,2,no_cancellation_fees
542451,1,one_night_free_hotel_with_flight
542471,3,free_checked_bag
542482,1,free_checked_bag
542570,1,one_night_free_hotel_with_flight
542585,1,free_checked_bag
542605,1,free_checked_bag
542638,1,no_cancellation_fees
542657,0,one_night_free_hotel_with_flight
542658,3,one_night_free_hotel_with_flight
542663,3,one_night_free_hotel_with_flight
542670,3,one_night_free_hotel_with_flight
542706,1,one_night_free_hotel_with_flight
542752,1,one_night_free_hotel_with_flight
542760,3,one_night_free_hotel_with_flight
542767,1,one_night_free_hotel_with_flight
542795,3,one_night_free_hotel_with_flight
542796,3,one_night_free_hotel_with_flight
542805,3,one_night_free_hotel_with_flight
542812,1,one_night_free_hotel_with_flight
542815,1,no_cancellation_fees
542825,3,one_night_free_hotel_with_flight
542843,3,free_checked_bag
542850,3,one_night_free_hotel_with_flight
542857,1,no_cancellation_fees
542874,0,exclusive_discounts
542914,1,one_night_free_hotel_with_flight
542918,3,free_checked_bag
542937,3,one_night_free_hotel_with_flight
542965,1,one_night_free_hotel_with_flight
542976,3,free_checked_bag
543008,2,free_checked_bag
543038,3,one_night_free_hotel_with_flight
543052,3,one_night_free_hotel_with_flight
543074,1,exclusive_discounts
543075,1,free_checked_bag
543081,3,one_night_free_hotel_with_flight
543114,3,one_night_free_hotel_with_flight
543126,1,one_night_free_hotel_with_flight
543165,1,one_night_free_hotel_with_flight
543222,2,one_night_free_hotel_with_flight
543237,0,one_night_free_hotel_with_flight
543240,1,one_night_free_hotel_with_flight
543271,1,one_night_free_hotel_with_flight
543273,3,free_hotel_meal
543304,3,free_checked_bag
543306,3,free_checked_bag
543327,3,one_night_free_hotel_with_flight
543339,3,one_night_free_hotel_with_flight
543352,3,one_night_free_hotel_with_flight
543375,3,one_night_free_hotel_with_flight
543385,3,free_hotel_meal
543428,1,one_night_free_hotel_with_flight
543437,1,one_night_free_hotel_with_flight
543476,1,one_night_free_hotel_with_flight
543497,3,one_night_free_hotel_with_flight
543557,1,one_night_free_hotel_with_flight
543559,1,one_night_free_hotel_with_flight
543618,1,free_hotel_meal
543620,1,no_cancellation_fees
543659,3,one_night_free_hotel_with_flight
543660,1,free_hotel_meal
543666,3,one_night_free_hotel_with_flight
543668,3,one_night_free_hotel_with_flight
543671,1,one_night_free_hotel_with_flight
543694,1,one_night_free_hotel_with_flight
543696,1,no_cancellation_fees
543713,1,one_night_free_hotel_with_flight
543716,3,free_checked_bag
543723,1,no_cancellation_fees
543728,3,one_night_free_hotel_with_flight
543778,0,one_night_free_hotel_with_flight
543810,3,one_night_free_hotel_with_flight
543816,1,no_cancellation_fees
543817,1,one_night_free_hotel_with_flight
543826,0,one_night_free_hotel_with_flight
543885,1,one_night_free_hotel_with_flight
543900,1,one_night_free_hotel_with_flight
543927,3,one_night_free_hotel_with_flight
543928,1,one_night_free_hotel_with_flight
543937,1,one_night_free_hotel_with_flight
543952,3,one_night_free_hotel_with_flight
543968,3,one_night_free_hotel_with_flight
543976,2,one_night_free_hotel_with_flight
544002,3,free_checked_bag
544008,1,one_night_free_hotel_with_flight
544012,3,one_night_free_hotel_with_flight
544015,1,one_night_free_hotel_with_flight
544043,3,free_checked_bag
544163,3,free_checked_bag
544207,3,one_night_free_hotel_with_flight
544254,0,one_night_free_hotel_with_flight
544256,1,one_night_free_hotel_with_flight
544271,1,free_checked_bag
544333,1,no_cancellation_fees
544364,1,no_cancellation_fees
544367,1,one_night_free_hotel_with_flight
544391,1,free_checked_bag
544406,2,exclusive_discounts
544414,3,one_night_free_hotel_with_flight
544425,1,no_cancellation_fees
544444,1,one_night_free_hotel_with_flight
544447,1,one_night_free_hotel_with_flight
544449,3,one_night_free_hotel_with_flight
544469,3,free_checked_bag
544472,1,no_cancellation_fees
544476,1,free_checked_bag
544480,1,one_night_free_hotel_with_flight
544495,2,no_cancellation_fees
544497,1,free_hotel_meal
544507,1,no_cancellation_fees
544513,3,one_night_free_hotel_with_flight
544536,1,one_night_free_hotel_with_flight
544549,3,free_hotel_meal
544595,3,one_night_free_hotel_with_flight
544604,0,one_night_free_hotel_with_flight
544627,0,free_checked_bag
544640,3,one_night_free_hotel_with_flight
544647,1,one_night_free_hotel_with_flight
544680,3,free_hotel_meal
544683,3,one_night_free_hotel_with_flight
544685,2,one_night_free_hotel_with_flight
544694,1,one_night_free_hotel_with_flight
544698,1,one_night_free_hotel_with_flight
544747,3,one_night_free_hotel_with_flight
544749,1,one_night_free_hotel_with_flight
544818,0,exclusive_discounts
544839,1,one_night_free_hotel_with_flight
544868,1,one_night_free_hotel_with_flight
544926,3,one_night_free_hotel_with_flight
545010,1,one_night_free_hotel_with_flight
545011,3,free_checked_bag
545012,3,one_night_free_hotel_with_flight
545063,1,no_cancellation_fees
545070,1,one_night_free_hotel_with_flight
545089,2,one_night_free_hotel_with_flight
545109,1,one_night_free_hotel_with_flight
545115,3,free_hotel_meal
545132,1,exclusive_discounts
545208,1,one_night_free_hotel_with_flight
545209,2,no_cancellation_fees
545226,1,one_night_free_hotel_with_flight
545247,1,free_hotel_meal
545249,3,free_checked_bag
545264,1,no_cancellation_fees
545272,0,exclusive_discounts
545281,1,no_cancellation_fees
545290,3,free_checked_bag
545300,3,one_night_free_hotel_with_flight
545317,3,free_checked_bag
545318,3,free_checked_bag
545327,3,one_night_free_hotel_with_flight
545344,2,one_night_free_hotel_with_flight
545345,1,one_night_free_hotel_with_flight
545360,1,one_night_free_hotel_with_flight
545375,1,free_checked_bag
545399,1,one_night_free_hotel_with_flight
545404,2,one_night_free_hotel_with_flight
545446,1,one_night_free_hotel_with_flight
545465,0,free_checked_bag
545510,1,one_night_free_hotel_with_flight
545518,2,one_night_free_hotel_with_flight
545551,3,free_checked_bag
545577,3,one_night_free_hotel_with_flight
545629,3,one_night_free_hotel_with_flight
545633,3,one_night_free_hotel_with_flight
545634,1,one_night_free_hotel_with_flight
545652,3,one_night_free_hotel_with_flight
545684,2,free_checked_bag
545736,0,one_night_free_hotel_with_flight
545745,1,one_night_free_hotel_with_flight
545748,1,free_checked_bag
545754,1,no_cancellation_fees
545755,3,one_night_free_hotel_with_flight
545758,0,one_night_free_hotel_with_flight
545763,2,one_night_free_hotel_with_flight
545770,3,one_night_free_hotel_with_flight
545771,1,one_night_free_hotel_with_flight
545803,3,free_checked_bag
545805,3,one_night_free_hotel_with_flight
545810,1,one_night_free_hotel_with_flight
545848,1,one_night_free_hotel_with_flight
545865,3,one_night_free_hotel_with_flight
545879,2,no_cancellation_fees
545936,0,one_night_free_hotel_with_flight
545939,3,one_night_free_hotel_with_flight
545958,1,free_checked_bag
545981,3,one_night_free_hotel_with_flight
546008,3,one_night_free_hotel_with_flight
546050,1,one_night_free_hotel_with_flight
546061,3,one_night_free_hotel_with_flight
546064,3,one_night_free_hotel_with_flight
546065,3,one_night_free_hotel_with_flight
546072,3,one_night_free_hotel_with_flight
546121,1,free_hotel_meal
546127,3,one_night_free_hotel_with_flight
546130,1,free_checked_bag
546131,2,no_cancellation_fees
546161,3,one_night_free_hotel_with_flight
546164,2,one_night_free_hotel_with_flight
546190,3,free_checked_bag
546224,1,free_checked_bag
546256,3,free_hotel_meal
546280,2,no_cancellation_fees
546282,1,one_night_free_hotel_with_flight
546307,2,one_night_free_hotel_with_flight
546334,1,one_night_free_hotel_with_flight
546395,2,no_cancellation_fees
546399,1,free_checked_bag
546419,2,free_checked_bag
546437,3,one_night_free_hotel_with_flight
546462,1,free_hotel_meal
546470,1,free_checked_bag
546485,3,free_checked_bag
546509,3,one_night_free_hotel_with_flight
546529,2,one_night_free_hotel_with_flight
546587,1,one_night_free_hotel_with_flight
546612,1,free_checked_bag
546648,3,free_checked_bag
546664,1,one_night_free_hotel_with_flight
546671,1,one_night_free_hotel_with_flight
546679,3,one_night_free_hotel_with_flight
546688,2,one_night_free_hotel_with_flight
546702,3,one_night_free_hotel_with_flight
546728,1,one_night_free_hotel_with_flight
546740,1,one_night_free_hotel_with_flight
546756,1,one_night_free_hotel_with_flight
546774,3,one_night_free_hotel_with_flight
546842,1,one_night_free_hotel_with_flight
546844,3,one_night_free_hotel_with_flight
546847,2,free_hotel_meal
546857,1,free_hotel_meal
546864,0,exclusive_discounts
546867,3,one_night_free_hotel_with_flight
546881,1,free_checked_bag
546882,1,free_hotel_meal
546884,1,one_night_free_hotel_with_flight
546888,2,no_cancellation_fees
546900,3,one_night_free_hotel_with_flight
546937,1,no_cancellation_fees
546964,3,one_night_free_hotel_with_flight
546972,0,free_checked_bag
547006,2,no_cancellation_fees
547007,3,one_night_free_hotel_with_flight
547037,1,one_night_free_hotel_with_flight
547070,3,one_night_free_hotel_with_flight
547100,2,no_cancellation_fees
547130,2,no_cancellation_fees
547150,2,no_cancellation_fees
547164,2,one_night_free_hotel_with_flight
547175,1,one_night_free_hotel_with_flight
547180,1,one_night_free_hotel_with_flight
547181,1,one_night_free_hotel_with_flight
547201,1,one_night_free_hotel_with_flight
547266,3,one_night_free_hotel_with_flight
547301,1,free_checked_bag
547320,1,one_night_free_hotel_with_flight
547325,1,free_checked_bag
547336,1,one_night_free_hotel_with_flight
547342,1,one_night_free_hotel_with_flight
547412,3,one_night_free_hotel_with_flight
547453,1,free_checked_bag
547458,3,one_night_free_hotel_with_flight
547459,3,one_night_free_hotel_with_flight
547483,3,free_checked_bag
547512,3,free_hotel_meal
547555,2,one_night_free_hotel_with_flight
547559,3,one_night_free_hotel_with_flight
547568,3,one_night_free_hotel_with_flight
547594,2,no_cancellation_fees
547606,3,free_checked_bag
547613,1,one_night_free_hotel_with_flight
547617,1,one_night_free_hotel_with_flight
547663,1,one_night_free_hotel_with_flight
547664,1,one_night_free_hotel_with_flight
547693,2,one_night_free_hotel_with_flight
547761,1,one_night_free_hotel_with_flight
547776,3,one_night_free_hotel_with_flight
547779,3,free_checked_bag
547792,3,free_checked_bag
547817,1,one_night_free_hotel_with_flight
547823,3,one_night_free_hotel_with_flight
547825,1,one_night_free_hotel_with_flight
547834,1,no_cancellation_fees
547836,1,one_night_free_hotel_with_flight
547857,1,free_checked_bag
547862,3,free_checked_bag
547878,0,exclusive_discounts
547911,1,free_checked_bag
547938,1,free_checked_bag
547951,3,one_night_free_hotel_with_flight
547966,1,one_night_free_hotel_with_flight
547997,1,free_checked_bag
548006,0,one_night_free_hotel_with_flight
548022,3,one_night_free_hotel_with_flight
548032,3,one_night_free_hotel_with_flight
548037,1,one_night_free_hotel_with_flight
548040,3,one_night_free_hotel_with_flight
548093,1,one_night_free_hotel_with_flight
548109,3,one_night_free_hotel_with_flight
548113,3,one_night_free_hotel_with_flight
548120,0,one_night_free_hotel_with_flight
548123,1,no_cancellation_fees
548185,1,one_night_free_hotel_with_flight
548189,2,no_cancellation_fees
548190,3,one_night_free_hotel_with_flight
548193,2,free_checked_bag
548222,3,free_checked_bag
548228,1,one_night_free_hotel_with_flight
548230,1,one_night_free_hotel_with_flight
548256,1,free_checked_bag
548258,3,one_night_free_hotel_with_flight
548272,3,free_checked_bag
548307,1,one_night_free_hotel_with_flight
548310,3,one_night_free_hotel_with_flight
548391,1,free_checked_bag
548408,3,one_night_free_hotel_with_flight
548422,2,one_night_free_hotel_with_flight
548434,1,free_hotel_meal
548448,1,one_night_free_hotel_with_flight
548474,1,one_night_free_hotel_with_flight
548488,1,one_night_free_hotel_with_flight
548490,0,one_night_free_hotel_with_flight
548504,3,one_night_free_hotel_with_flight
548560,1,one_night_free_hotel_with_flight
548568,3,free_checked_bag
548587,1,free_hotel_meal
548635,3,one_night_free_hotel_with_flight
548651,3,free_checked_bag
548653,3,free_checked_bag
548672,3,one_night_free_hotel_with_flight
548708,3,one_night_free_hotel_with_flight
548743,1,one_night_free_hotel_with_flight
548853,0,one_night_free_hotel_with_flight
548859,3,one_night_free_hotel_with_flight
548872,1,one_night_free_hotel_with_flight
548961,2,free_checked_bag
548967,3,one_night_free_hotel_with_flight
548978,3,one_night_free_hotel_with_flight
548988,3,one_night_free_hotel_with_flight
548990,1,one_night_free_hotel_with_flight
549058,3,free_hotel_meal
549115,1,free_hotel_meal
549116,3,one_night_free_hotel_with_flight
549121,2,one_night_free_hotel_with_flight
549141,1,free_hotel_meal
549152,2,one_night_free_hotel_with_flight
549154,3,one_night_free_hotel_with_flight
549190,2,no_cancellation_fees
549202,3,one_night_free_hotel_with_flight
549235,1,one_night_free_hotel_with_flight
549251,1,free_checked_bag
549274,1,one_night_free_hotel_with_flight
549281,3,one_night_free_hotel_with_flight
549290,1,one_night_free_hotel_with_flight
549292,3,free_checked_bag
549293,1,no_cancellation_fees
549303,3,one_night_free_hotel_with_flight
549313,1,one_night_free_hotel_with_flight
549320,1,one_night_free_hotel_with_flight
549357,1,one_night_free_hotel_with_flight
549359,3,free_checked_bag
549361,3,free_checked_bag
549366,1,no_cancellation_fees
549367,3,one_night_free_hotel_with_flight
549377,2,one_night_free_hotel_with_flight
549389,1,free_hotel_meal
549390,1,one_night_free_hotel_with_flight
549450,2,free_checked_bag
549466,3,one_night_free_hotel_with_flight
549472,1,one_night_free_hotel_with_flight
549482,3,one_night_free_hotel_with_flight
549515,3,one_night_free_hotel_with_flight
549569,1,one_night_free_hotel_with_flight
549572,3,one_night_free_hotel_with_flight
549579,1,one_night_free_hotel_with_flight
549580,3,one_night_free_hotel_with_flight
549584,3,one_night_free_hotel_with_flight
549608,1,no_cancellation_fees
549611,3,one_night_free_hotel_with_flight
549623,3,free_checked_bag
549631,3,free_checked_bag
549710,3,one_night_free_hotel_with_flight
549714,0,free_checked_bag
549733,1,free_hotel_meal
549746,3,one_night_free_hotel_with_flight
549759,1,no_cancellation_fees
549764,0,exclusive_discounts
549777,1,one_night_free_hotel_with_flight
549797,3,one_night_free_hotel_with_flight
549800,1,free_checked_bag
549850,3,one_night_free_hotel_with_flight
549894,1,free_checked_bag
549938,2,no_cancellation_fees
549988,1,free_checked_bag
549992,1,one_night_free_hotel_with_flight
550017,3,one_night_free_hotel_with_flight
550019,3,free_hotel_meal
550022,1,no_cancellation_fees
550028,1,free_checked_bag
550068,3,one_night_free_hotel_with_flight
550071,3,one_night_free_hotel_with_flight
550077,3,one_night_free_hotel_with_flight
550105,1,one_night_free_hotel_with_flight
550110,2,one_night_free_hotel_with_flight
550134,1,one_night_free_hotel_with_flight
550193,1,one_night_free_hotel_with_flight
550200,1,free_hotel_meal
550202,3,one_night_free_hotel_with_flight
550221,3,one_night_free_hotel_with_flight
550222,3,free_hotel_meal
550229,1,one_night_free_hotel_with_flight
550233,3,one_night_free_hotel_with_flight
550298,1,one_night_free_hotel_with_flight
550300,3,one_night_free_hotel_with_flight
550317,1,free_checked_bag
550400,0,no_cancellation_fees
550421,1,one_night_free_hotel_with_flight
550426,0,free_hotel_meal
550442,1,one_night_free_hotel_with_flight
550455,1,one_night_free_hotel_with_flight
550459,1,one_night_free_hotel_with_flight
550460,1,one_night_free_hotel_with_flight
550482,1,no_cancellation_fees
550506,3,free_checked_bag
550514,2,free_checked_bag
550572,3,free_checked_bag
550579,0,free_checked_bag
550599,1,free_checked_bag
550627,1,free_checked_bag
550703,1,one_night_free_hotel_with_flight
550711,1,free_hotel_meal
550752,1,one_night_free_hotel_with_flight
550754,3,free_checked_bag
550796,0,exclusive_discounts
550804,1,free_checked_bag
550805,3,one_night_free_hotel_with_flight
550830,2,one_night_free_hotel_with_flight
550868,1,one_night_free_hotel_with_flight
550871,1,one_night_free_hotel_with_flight
550887,1,one_night_free_hotel_with_flight
550904,3,one_night_free_hotel_with_flight
550973,3,one_night_free_hotel_with_flight
550985,1,one_night_free_hotel_with_flight
551023,2,no_cancellation_fees
551032,3,one_night_free_hotel_with_flight
551042,3,one_night_free_hotel_with_flight
551051,1,one_night_free_hotel_with_flight
551088,3,one_night_free_hotel_with_flight
551116,1,one_night_free_hotel_with_flight
551166,0,exclusive_discounts
551210,1,no_cancellation_fees
551211,1,no_cancellation_fees
551217,3,one_night_free_hotel_with_flight
551237,1,one_night_free_hotel_with_flight
551241,1,one_night_free_hotel_with_flight
551245,2,free_checked_bag
551278,1,one_night_free_hotel_with_flight
551282,3,one_night_free_hotel_with_flight
551331,3,free_checked_bag
551340,1,one_night_free_hotel_with_flight
551359,3,one_night_free_hotel_with_flight
551430,1,free_checked_bag
551431,1,no_cancellation_fees
551448,0,one_night_free_hotel_with_flight
551468,3,one_night_free_hotel_with_flight
551473,1,one_night_free_hotel_with_flight
551486,1,free_checked_bag
551488,1,free_hotel_meal
551501,1,no_cancellation_fees
551549,1,free_checked_bag
551560,1,free_checked_bag
551567,3,free_hotel_meal
551576,1,one_night_free_hotel_with_flight
551600,1,free_hotel_meal
551615,1,one_night_free_hotel_with_flight
551620,0,one_night_free_hotel_with_flight
551622,2,no_cancellation_fees
551627,1,one_night_free_hotel_with_flight
551662,1,one_night_free_hotel_with_flight
551665,1,one_night_free_hotel_with_flight
551671,1,no_cancellation_fees
551681,1,one_night_free_hotel_with_flight
551685,1,one_night_free_hotel_with_flight
551718,3,one_night_free_hotel_with_flight
551729,1,one_night_free_hotel_with_flight
551804,3,one_night_free_hotel_with_flight
551834,1,free_hotel_meal
551847,1,one_night_free_hotel_with_flight
551890,3,free_hotel_meal
551908,1,no_cancellation_fees
551914,1,one_night_free_hotel_with_flight
551935,1,free_hotel_meal
551963,3,one_night_free_hotel_with_flight
551967,0,one_night_free_hotel_with_flight
551978,1,free_checked_bag
551990,1,one_night_free_hotel_with_flight
552036,1,free_checked_bag
552088,0,exclusive_discounts
552165,1,no_cancellation_fees
552172,2,one_night_free_hotel_with_flight
552192,3,one_night_free_hotel_with_flight
552209,0,exclusive_discounts
552302,1,no_cancellation_fees
552303,3,one_night_free_hotel_with_flight
552313,3,one_night_free_hotel_with_flight
552314,1,free_checked_bag
552345,3,free_checked_bag
552348,3,one_night_free_hotel_with_flight
552363,3,one_night_free_hotel_with_flight
552364,1,free_hotel_meal
552366,0,one_night_free_hotel_with_flight
552372,1,one_night_free_hotel_with_flight
552384,3,one_night_free_hotel_with_flight
552414,3,one_night_free_hotel_with_flight
552432,3,one_night_free_hotel_with_flight
552440,1,free_checked_bag
552473,1,one_night_free_hotel_with_flight
552487,1,one_night_free_hotel_with_flight
552506,0,exclusive_discounts
552532,3,free_checked_bag
552535,3,one_night_free_hotel_with_flight
552558,3,free_checked_bag
552573,1,free_checked_bag
552597,3,one_night_free_hotel_with_flight
552598,1,free_checked_bag
552613,3,one_night_free_hotel_with_flight
552623,1,free_checked_bag
552642,3,free_hotel_meal
552643,3,one_night_free_hotel_with_flight
552649,0,one_night_free_hotel_with_flight
552653,2,one_night_free_hotel_with_flight
552661,3,one_night_free_hotel_with_flight
552726,1,one_night_free_hotel_with_flight
552732,3,free_hotel_meal
552734,3,free_checked_bag
552760,1,one_night_free_hotel_with_flight
552763,3,one_night_free_hotel_with_flight
552775,1,one_night_free_hotel_with_flight
552809,3,one_night_free_hotel_with_flight
552861,2,no_cancellation_fees
552904,3,one_night_free_hotel_with_flight
552929,3,one_night_free_hotel_with_flight
552944,3,one_night_free_hotel_with_flight
552945,3,one_night_free_hotel_with_flight
553017,3,one_night_free_hotel_with_flight
553054,2,one_night_free_hotel_with_flight
553139,0,one_night_free_hotel_with_flight
553151,1,free_checked_bag
553208,1,one_night_free_hotel_with_flight
553219,3,one_night_free_hotel_with_flight
553220,2,one_night_free_hotel_with_flight
553231,3,free_checked_bag
553245,1,one_night_free_hotel_with_flight
553339,3,one_night_free_hotel_with_flight
553361,3,one_night_free_hotel_with_flight
553456,3,one_night_free_hotel_with_flight
553533,1,free_checked_bag
553559,1,free_checked_bag
553568,3,one_night_free_hotel_with_flight
553607,3,free_checked_bag
553631,1,no_cancellation_fees
553633,1,no_cancellation_fees
553645,3,one_night_free_hotel_with_flight
553664,1,one_night_free_hotel_with_flight
553690,1,no_cancellation_fees
553704,0,exclusive_discounts
553743,1,free_checked_bag
553751,1,one_night_free_hotel_with_flight
553754,1,one_night_free_hotel_with_flight
553773,2,free_checked_bag
553783,1,free_hotel_meal
553791,3,free_checked_bag
553805,1,free_checked_bag
553876,0,exclusive_discounts
553901,0,free_checked_bag
553904,3,free_hotel_meal
553938,2,one_night_free_hotel_with_flight
553943,3,one_night_free_hotel_with_flight
553955,3,one_night_free_hotel_with_flight
553967,2,free_checked_bag
553984,0,exclusive_discounts
553985,2,one_night_free_hotel_with_flight
554026,3,free_checked_bag
554079,3,one_night_free_hotel_with_flight
554141,3,one_night_free_hotel_with_flight
554155,1,one_night_free_hotel_with_flight
554163,3,free_checked_bag
554175,3,one_night_free_hotel_with_flight
554202,0,exclusive_discounts
554213,2,no_cancellation_fees
554217,1,one_night_free_hotel_with_flight
554269,1,free_checked_bag
554284,1,free_checked_bag
554289,1,one_night_free_hotel_with_flight
554299,1,no_cancellation_fees
554357,1,no_cancellation_fees
554413,3,free_checked_bag
554444,3,one_night_free_hotel_with_flight
554450,1,no_cancellation_fees
554507,1,one_night_free_hotel_with_flight
554532,3,one_night_free_hotel_with_flight
554560,0,exclusive_discounts
554609,1,one_night_free_hotel_with_flight
554632,1,one_night_free_hotel_with_flight
554670,0,one_night_free_hotel_with_flight
554681,1,one_night_free_hotel_with_flight
554724,1,one_night_free_hotel_with_flight
554753,1,free_checked_bag
554801,1,one_night_free_hotel_with_flight
554853,1,free_hotel_meal
554866,1,no_cancellation_fees
554885,3,free_hotel_meal
554922,1,one_night_free_hotel_with_flight
554939,1,no_cancellation_fees
554949,1,no_cancellation_fees
554956,3,one_night_free_hotel_with_flight
554961,3,one_night_free_hotel_with_flight
555030,2,exclusive_discounts
555058,1,one_night_free_hotel_with_flight
555075,1,no_cancellation_fees
555083,1,free_checked_bag
555108,1,one_night_free_hotel_with_flight
555135,3,one_night_free_hotel_with_flight
555147,1,one_night_free_hotel_with_flight
555151,3,one_night_free_hotel_with_flight
555180,1,one_night_free_hotel_with_flight
555186,3,free_checked_bag
555187,1,no_cancellation_fees
555191,1,one_night_free_hotel_with_flight
555193,1,free_checked_bag
555203,1,one_night_free_hotel_with_flight
555206,1,one_night_free_hotel_with_flight
555250,1,one_night_free_hotel_with_flight
555257,2,one_night_free_hotel_with_flight
555275,1,one_night_free_hotel_with_flight
555277,1,free_checked_bag
555299,1,one_night_free_hotel_with_flight
555301,3,free_checked_bag
555310,2,one_night_free_hotel_with_flight
555326,1,one_night_free_hotel_with_flight
555334,1,free_checked_bag
555418,1,no_cancellation_fees
555428,1,free_checked_bag
555478,3,one_night_free_hotel_with_flight
555484,3,one_night_free_hotel_with_flight
555492,1,one_night_free_hotel_with_flight
555499,3,free_checked_bag
555521,0,free_hotel_meal
555563,3,one_night_free_hotel_with_flight
555587,3,one_night_free_hotel_with_flight
555600,1,free_hotel_meal
555648,3,one_night_free_hotel_with_flight
555656,1,no_cancellation_fees
555698,2,exclusive_discounts
555710,3,one_night_free_hotel_with_flight
555712,1,no_cancellation_fees
555751,1,one_night_free_hotel_with_flight
555770,3,one_night_free_hotel_with_flight
555773,2,exclusive_discounts
555782,1,free_checked_bag
555784,1,one_night_free_hotel_with_flight
555796,1,one_night_free_hotel_with_flight
555818,1,no_cancellation_fees
555850,3,free_checked_bag
555852,3,one_night_free_hotel_with_flight
555894,3,one_night_free_hotel_with_flight
555934,3,one_night_free_hotel_with_flight
555960,1,no_cancellation_fees
555990,1,one_night_free_hotel_with_flight
555997,3,free_hotel_meal
556015,3,one_night_free_hotel_with_flight
556019,1,one_night_free_hotel_with_flight
556043,1,free_checked_bag
556052,3,one_night_free_hotel_with_flight
556067,3,one_night_free_hotel_with_flight
556111,3,free_hotel_meal
556119,1,one_night_free_hotel_with_flight
556127,3,one_night_free_hotel_with_flight
556138,3,one_night_free_hotel_with_flight
556199,1,no_cancellation_fees
